time,temperature,temperature_min (°C),temperature_max (°C)
2/1/2009,14.1,7.9,20.6
2/2/2009,14.3,5.8,21.9
2/3/2009,16.1,9.2,24
2/4/2009,17.9,10.9,26.8
2/5/2009,18,11.4,26.4
2/6/2009,15.5,10.4,22
2/7/2009,15.7,7.7,23.3
2/8/2009,19,12,27.7
2/9/2009,20.5,16.6,25.3
2/10/2009,14.9,11.6,17.4
2/11/2009,15,10.8,20.3
2/12/2009,15.9,9.5,22.8
2/13/2009,15.5,6.7,23.9
2/14/2009,17,10.6,24.5
2/15/2009,14.5,10.3,19
2/16/2009,13.7,9.4,18.6
2/17/2009,12.3,5.8,17.9
2/18/2009,14.1,6.6,21.3
2/19/2009,18.2,12,26.7
2/20/2009,15.3,10.3,20.3
2/21/2009,13.8,9.9,17.3
2/22/2009,13.3,8.2,17.7
2/23/2009,13.9,5.2,20
2/24/2009,14.4,8.4,19.7
2/25/2009,14.4,6.1,21.3
2/26/2009,16.1,10.4,22.8
2/27/2009,12.3,9.2,16
2/28/2009,12.5,8.1,17.2
3/1/2009,12.9,8.5,18.4
3/2/2009,12.3,7.8,16.7
3/3/2009,14.4,4.8,22.4
3/4/2009,17.5,7.4,26.4
3/5/2009,20.4,13.1,29.2
3/6/2009,23.9,17.8,31.3
3/7/2009,26.3,20.5,33.4
3/8/2009,18.5,12.2,25.2
3/9/2009,15.1,8.1,21
3/10/2009,15.6,8.3,22.2
3/11/2009,17.8,11.3,24.1
3/12/2009,16.6,9.9,23.4
3/13/2009,16.6,8.9,24.6
3/14/2009,15.3,10.2,20.9
3/15/2009,14.9,8,21
3/16/2009,14.6,7.6,21.1
3/17/2009,14.6,7.1,21.8
3/18/2009,15.2,7.7,22.1
3/19/2009,16.4,9.6,23
3/20/2009,17.4,13.2,23.9
3/21/2009,15.6,9,22.6
3/22/2009,17.1,7.5,25
3/23/2009,17.1,11.9,24.6
3/24/2009,14.6,9.9,19
3/25/2009,15.5,7.1,21.9
3/26/2009,17.3,8.3,24.7
3/27/2009,16.5,8.1,23.9
3/28/2009,15.5,10.6,21.4
3/29/2009,16,9.4,23.6
3/30/2009,16.4,7.8,24.2
3/31/2009,18.4,9.5,26.5
4/1/2009,20.1,12.8,27.1
4/2/2009,18.7,11.2,26.9
4/3/2009,19.9,12.1,28.8
4/4/2009,21.8,13.8,29.8
4/5/2009,25.7,16.9,34.4
4/6/2009,22.3,16.8,27
4/7/2009,20.2,13.6,27
4/8/2009,18.4,13,24.4
4/9/2009,17.7,10,24.6
4/10/2009,18.4,10.1,25.5
4/11/2009,22.3,13.8,31
4/12/2009,25,16.9,34.1
4/13/2009,25,16,34.3
4/14/2009,25.6,18.2,37.6
4/15/2009,20.2,13.5,26.5
4/16/2009,18.8,11.4,25.4
4/17/2009,18.9,11,26.1
4/18/2009,20,11.9,28
4/19/2009,20.6,13.1,29.2
4/20/2009,22.1,13.3,31.9
4/21/2009,23.5,14.1,33.2
4/22/2009,25.8,16.8,37.5
4/23/2009,20.6,15.1,26.5
4/24/2009,20.1,15.9,25
4/25/2009,22.1,15.9,29.1
4/26/2009,19.9,15.4,25.9
4/27/2009,19.3,11.8,27
4/28/2009,20.8,12.5,28.9
4/29/2009,23.7,15.3,32.4
4/30/2009,20,14.3,26.9
5/1/2009,20.7,13.8,27.8
5/2/2009,22.9,15.5,29.5
5/3/2009,28.2,20.7,38.2
5/4/2009,26.4,18.4,29.6
5/5/2009,20.5,14.4,26.6
5/6/2009,20.3,14,26.6
5/7/2009,20.9,13.5,27.3
5/8/2009,21,14,27.9
5/9/2009,20.9,13.8,27.7
5/10/2009,20.8,13.4,27.8
5/11/2009,21.5,13.4,28.8
5/12/2009,22.2,13.9,29.9
5/13/2009,22.4,14,30.6
5/14/2009,22.8,14.3,31.6
5/15/2009,23.2,14,32.2
5/16/2009,25.7,16.3,35.1
5/17/2009,28.6,18.9,38
5/18/2009,30,22,40.2
5/19/2009,25.9,18.3,33.4
5/20/2009,25.8,18.7,32.6
5/21/2009,25.3,17.6,32.1
5/22/2009,26.2,18.6,34
5/23/2009,25.6,18.4,32.7
5/24/2009,23.8,18,29.4
5/25/2009,25.1,16.6,32.9
5/26/2009,25.5,17.7,33.1
5/27/2009,24.8,17.4,31.5
5/28/2009,25.2,18.2,32.1
5/29/2009,25.6,18.3,32.3
5/30/2009,25,17.3,32.8
5/31/2009,24.8,16.5,33.2
6/1/2009,26,16.5,35.7
6/2/2009,27.5,17.9,37
6/3/2009,29.1,19.3,38.4
6/4/2009,28.7,20.1,37.1
6/5/2009,30.1,20.9,38.6
6/6/2009,29.4,23.2,37.1
6/7/2009,26.6,18.6,34.6
6/8/2009,27.1,17.9,35.2
6/9/2009,27.9,18.1,36.5
6/10/2009,28.8,19.1,37.5
6/11/2009,27.7,19.8,35.9
6/12/2009,27.9,19,36.4
6/13/2009,29.2,20.5,37.8
6/14/2009,29,21.1,36.9
6/15/2009,27.4,19.8,35.1
6/16/2009,26.6,20.2,33.9
6/17/2009,27.7,19.8,35.3
6/18/2009,27.8,19.1,35.9
6/19/2009,29.3,20.3,37.7
6/20/2009,28.7,20.8,37.2
6/21/2009,28.6,19.8,37.4
6/22/2009,31.2,20.8,39.4
6/23/2009,30.1,21.5,38
6/24/2009,31.4,22.3,40.6
6/25/2009,30.5,22.2,39.3
6/26/2009,29.9,22,37.8
6/27/2009,27.4,21.4,34.1
6/28/2009,27.9,20.3,35.5
6/29/2009,30.4,21.9,38.6
6/30/2009,32.1,23.8,40.7
7/1/2009,31.6,24.5,39.6
7/2/2009,29.9,22.1,37.6
7/3/2009,28,20.3,35.4
7/4/2009,27.6,21.6,34.6
7/5/2009,27.7,20,34.5
7/6/2009,28.4,20.4,35.7
7/7/2009,29.2,22,36.5
7/8/2009,28.8,21.4,36.3
7/9/2009,29.2,21.5,37.2
7/10/2009,29.9,21.6,38.5
7/11/2009,30.9,22.1,39.6
7/12/2009,32.2,22.8,40.7
7/13/2009,30.2,23.8,37.8
7/14/2009,27.7,21.8,34.3
7/15/2009,28.1,22.1,35.3
7/16/2009,28.1,20.8,35.3
7/17/2009,29.3,22.7,36.3
7/18/2009,29.6,22.7,36.6
7/19/2009,30.2,23,38
7/20/2009,30.2,22.1,38.1
7/21/2009,30.1,22.5,38.3
7/22/2009,30.6,23.4,38.5
7/23/2009,30.3,23.2,38
7/24/2009,30.2,23.3,37.9
7/25/2009,29.5,22.7,37.5
7/26/2009,29.9,20.9,37.9
7/27/2009,31.3,21.9,39.2
7/28/2009,30.8,22.5,39.3
7/29/2009,29.9,22.2,38.1
7/30/2009,28.6,20.6,36.4
7/31/2009,28.7,20.5,36.1
8/1/2009,28.6,21.7,35.8
8/2/2009,28.6,20.4,36.2
8/3/2009,29.3,21.9,36.6
8/4/2009,30,20.9,37.9
8/5/2009,29.9,21.4,37.6
8/6/2009,29.7,21.5,37.1
8/7/2009,28.8,20.7,36.7
8/8/2009,29.5,22.6,35.7
8/9/2009,28.7,21.5,35.5
8/10/2009,28.8,22.3,35.7
8/11/2009,28.4,21.1,35.8
8/12/2009,28.5,21.7,35.6
8/13/2009,28.4,22.4,35.6
8/14/2009,28,20.9,35.2
8/15/2009,28.3,20.6,35.9
8/16/2009,28.1,21.6,35.9
8/17/2009,27.5,20.4,35
8/18/2009,27.7,20.3,34.9
8/19/2009,28.6,20.8,35.7
8/20/2009,29.2,21.4,38
8/21/2009,29.5,21.3,38.2
8/22/2009,28.9,22.6,37.3
8/23/2009,27.7,20.5,35.7
8/24/2009,28.1,20.1,35
8/25/2009,28.8,21.1,35.7
8/26/2009,27.2,20.2,34.4
8/27/2009,26.7,19.8,33.6
8/28/2009,27.6,20.2,33.9
8/29/2009,28.6,22.2,35
8/30/2009,28.5,20.5,35.6
8/31/2009,27.5,19.8,34.5
9/1/2009,27.2,20.6,35
9/2/2009,27.7,21.6,35
9/3/2009,27.4,22.2,34.7
9/4/2009,27,19.7,34.4
9/5/2009,26.7,18.5,34.2
9/6/2009,26.7,19.5,33.9
9/7/2009,27.5,21.1,34.7
9/8/2009,28.2,21.6,34.4
9/9/2009,28.7,22.4,35.1
9/10/2009,27.1,20.6,33.4
9/11/2009,28.1,20,35.5
9/12/2009,30,26.1,35.1
9/13/2009,27.6,21.4,33.7
9/14/2009,27.3,21.3,34.1
9/15/2009,28.4,20.9,37
9/16/2009,27.8,20.2,34.9
9/17/2009,27.2,22.2,33.7
9/18/2009,28.5,20.6,37.6
9/19/2009,27.3,22.5,32.7
9/20/2009,26.5,19.4,32.6
9/21/2009,27.2,20.9,33.9
9/22/2009,26.9,20.6,33.9
9/23/2009,25.7,19.5,32.3
9/24/2009,25.7,19.6,32.4
9/25/2009,26.2,19.5,33.7
9/26/2009,26.6,19,34.8
9/27/2009,27.5,20.6,35.6
9/28/2009,27.2,20.1,34.7
9/29/2009,25.9,20.1,32.1
9/30/2009,25.1,19.7,31
10/1/2009,25.4,19.9,31
10/2/2009,25.5,18.3,32
10/3/2009,26.3,19.2,33.7
10/4/2009,26.2,18.9,34.2
10/5/2009,26.5,19,34.3
10/6/2009,25.2,19.7,30.8
10/7/2009,24.1,17.7,30.4
10/8/2009,24.9,17.1,31.7
10/9/2009,25.6,20.6,31.7
10/10/2009,25.4,19.1,32.1
10/11/2009,25.4,18.7,32.1
10/12/2009,25.7,19.4,32.5
10/13/2009,25.1,19.7,31.6
10/14/2009,25.2,18.8,31.5
10/15/2009,26.5,20.4,34.3
10/16/2009,27.8,20.9,36.8
10/17/2009,28.9,20.1,38
10/18/2009,29.4,19.8,38.9
10/19/2009,28.5,19.3,37.6
10/20/2009,26.6,19,34.9
10/21/2009,25.1,21.4,30.7
10/22/2009,22.5,16.8,27.5
10/23/2009,22,16.9,27.3
10/24/2009,22.4,16.1,28.4
10/25/2009,24,18,30.5
10/26/2009,24.3,18.2,30.1
10/27/2009,24.9,18.6,31.9
10/28/2009,23.8,17.7,29.9
10/29/2009,22.7,18.1,27.3
10/30/2009,21.8,17.4,26.4
10/31/2009,21.3,15.2,26.7
11/1/2009,21.5,17.5,25.4
11/2/2009,18.5,14.8,21.8
11/3/2009,18.6,14.1,23.5
11/4/2009,18.9,13.2,24.9
11/5/2009,20.2,12.6,27.7
11/6/2009,20.7,14.3,27.8
11/7/2009,22.1,14.8,30.6
11/8/2009,23,16.3,31.1
11/9/2009,20.6,14.5,26.8
11/10/2009,20.6,15.1,26.9
11/11/2009,21.4,13.8,29.4
11/12/2009,20.1,16.3,25.3
11/13/2009,18.6,11.3,24.2
11/14/2009,18.3,13.5,23.6
11/15/2009,18.1,13.3,23.8
11/16/2009,18.3,13.9,23.8
11/17/2009,19.1,16.1,23.8
11/18/2009,18.4,12.8,24.2
11/19/2009,18.1,13.3,23.4
11/20/2009,17.8,12.4,22.9
11/21/2009,18.5,13.3,24.9
11/22/2009,18.2,12.3,24.8
11/23/2009,18.4,12.7,25.4
11/24/2009,18.2,12.1,24.6
11/25/2009,18,13.3,22.9
11/26/2009,17.6,12.1,23.1
11/27/2009,17.5,13,23.4
11/28/2009,18.1,14.3,22.9
11/29/2009,17.4,12.5,22.3
11/30/2009,18.1,14,23.4
12/1/2009,17.8,12.6,23.7
12/2/2009,17.6,11.6,24.6
12/3/2009,16.1,10.7,22.2
12/4/2009,15.4,9,21.3
12/5/2009,15.1,8.3,21.3
12/6/2009,15.3,10.5,20.6
12/7/2009,16.7,14.3,20.3
12/8/2009,16.4,12.2,20.6
12/9/2009,15.5,10.5,20.1
12/10/2009,16.1,12.9,21
12/11/2009,15.5,11.5,19.8
12/12/2009,16.5,13.5,20.4
12/13/2009,15.2,10.9,20.7
12/14/2009,14.2,7.7,21.1
12/15/2009,14,6.2,22.1
12/16/2009,17.8,13.8,24.3
12/17/2009,15.8,12,19.8
12/18/2009,16.3,11.3,21.5
12/19/2009,16.5,11.8,22.6
12/20/2009,17.4,11.8,24.6
12/21/2009,18.4,13.5,25
12/22/2009,15.7,11.9,19.5
12/23/2009,15.6,11.7,20.8
12/24/2009,15.4,9.8,21.6
12/25/2009,16.5,12,22.9
12/26/2009,15.9,11.3,22.1
12/27/2009,16.8,8.7,24.5
12/28/2009,17,9.7,24.7
12/29/2009,16.1,12.7,19.7
12/30/2009,15.8,12.1,20.9
12/31/2009,16.8,12.7,21.7
1/1/2010,16.5,9.5,24.1
1/2/2010,17.6,11.9,24.6
1/3/2010,16.4,9.7,22.7
1/4/2010,15.5,9.2,20.7
1/5/2010,15.1,9.8,21
1/6/2010,15.5,10.2,22.5
1/7/2010,16.8,9.1,25.6
1/8/2010,18.1,9.3,28.1
1/9/2010,18.2,11.3,27.1
1/10/2010,18.2,11.2,27.7
1/11/2010,16.7,9.8,23.5
1/12/2010,15.2,11.4,19.4
1/13/2010,15,10.2,20.7
1/14/2010,14.6,9.2,20.6
1/15/2010,15.8,10.2,22.1
1/16/2010,15.3,6.6,24.1
1/17/2010,15.9,8.8,23.9
1/18/2010,15.5,10.8,20.3
1/19/2010,15.2,11,19.4
1/20/2010,14.8,11.5,18.7
1/21/2010,13.5,8.1,18.9
1/22/2010,14.1,6.5,21.2
1/23/2010,15.1,9.3,20.7
1/24/2010,13.3,7,19.1
1/25/2010,13,9,17
1/26/2010,13,9.9,16.5
1/27/2010,13.3,7.9,19.9
1/28/2010,15,9,23.1
1/29/2010,17,9.4,25.6
1/30/2010,21,16.7,25.4
1/31/2010,16.3,11.4,22.2
2/1/2010,15.8,9.1,22.4
2/2/2010,15.2,7.1,22.2
2/3/2010,13.6,10.4,17.2
2/4/2010,11.9,7.6,16.2
2/5/2010,12.3,8.8,16.1
2/6/2010,11.4,5.7,16
2/7/2010,11.2,3.3,18
2/8/2010,14.6,8.8,21.5
2/9/2010,16.4,10.3,22
2/10/2010,16.6,8.3,25.1
2/11/2010,20.5,15.7,28
2/12/2010,18.1,9.7,26.8
2/13/2010,21.8,13.1,31.5
2/14/2010,22.2,12.2,32.4
2/15/2010,22.9,15.7,31.9
2/16/2010,20.5,12.3,27.5
2/17/2010,22.7,13.3,33.2
2/18/2010,22.9,16,29.9
2/19/2010,21.6,13.9,30.3
2/20/2010,21.8,12.2,31.2
2/21/2010,22.3,17.9,29.2
2/22/2010,16.8,12.5,22.2
2/23/2010,16.1,9.9,22.3
2/24/2010,16.7,11.5,22.1
2/25/2010,15.6,12.4,21.8
2/26/2010,15.3,12.1,20
2/27/2010,16,10.6,21.9
2/28/2010,16.9,14,20.1
3/1/2010,16.8,12.4,22.3
3/2/2010,18.5,9.5,27.7
3/3/2010,18.8,13,25.2
3/4/2010,16.9,10.3,24.1
3/5/2010,22.1,15.5,32.3
3/6/2010,18.6,11.1,26.2
3/7/2010,20.2,12.6,28.3
3/8/2010,25.6,15.6,36.2
3/9/2010,26.3,19.2,31.6
3/10/2010,23.3,15.7,32.9
3/11/2010,28.8,21.7,38.5
3/12/2010,22.5,15.3,31.2
3/13/2010,22,15,32.2
3/14/2010,27,17.4,36.9
3/15/2010,23.1,16.5,29.7
3/16/2010,16.9,12.7,21.3
3/17/2010,15.7,11.3,21.3
3/18/2010,15.3,11.1,21
3/19/2010,15.7,11.5,21.4
3/20/2010,15.1,9.4,21.5
3/21/2010,16.6,11.4,23.9
3/22/2010,17.4,11.1,25.4
3/23/2010,17.6,10.8,25.6
3/24/2010,17.2,9.6,24.9
3/25/2010,18.6,12.2,26.1
3/26/2010,17.3,12.4,23.1
3/27/2010,18.3,13.8,24.6
3/28/2010,19.2,9.5,27.7
3/29/2010,18.6,12.7,25
3/30/2010,17.2,10,23.9
3/31/2010,18.3,10.8,25.6
4/1/2010,21.2,11,30.4
4/2/2010,24.9,14.2,35.4
4/3/2010,26.4,17.8,36.4
4/4/2010,20.4,13.5,28.1
4/5/2010,18.8,12.9,26.1
4/6/2010,19.4,12.9,27.1
4/7/2010,18.1,12.5,24.3
4/8/2010,18.1,12,24.3
4/9/2010,18.8,10.9,25.9
4/10/2010,24.5,14.3,35
4/11/2010,25.7,15.9,33.2
4/12/2010,18.2,12,24.5
4/13/2010,18.2,11.5,24.6
4/14/2010,19.7,12.3,27.2
4/15/2010,21.3,13.3,30.2
4/16/2010,21.8,14,30.4
4/17/2010,22.1,13,30.5
4/18/2010,25.9,16.7,35.1
4/19/2010,28.1,19,36.5
4/20/2010,26.2,19.7,34.5
4/21/2010,21.6,17.3,27.8
4/22/2010,19,14,23.9
4/23/2010,20.1,13.2,26.7
4/24/2010,21.1,13.4,28.6
4/25/2010,22.3,14.1,30.8
4/26/2010,23.7,14.9,32
4/27/2010,25.4,16.6,34.6
4/28/2010,21.5,15.4,28
4/29/2010,21.5,14.6,28
4/30/2010,22.2,16.7,28.5
5/1/2010,20.6,15.2,26.8
5/2/2010,20.9,13.5,27.5
5/3/2010,22.2,13.7,29.5
5/4/2010,23.3,15.3,31.2
5/5/2010,23.8,15,32.4
5/6/2010,24.8,15.4,33.5
5/7/2010,27.9,18.1,37.1
5/8/2010,28.7,18.8,38.1
5/9/2010,32.8,23.5,41.9
5/10/2010,26,20.3,32.3
5/11/2010,23.3,15.4,31.5
5/12/2010,23.4,14.7,32
5/13/2010,24.8,15.5,33.5
5/14/2010,28.4,17.5,37.8
5/15/2010,28.6,18.6,37.5
5/16/2010,31.7,23.4,41.6
5/17/2010,26,20,33.3
5/18/2010,22.7,17.8,29.3
5/19/2010,22.1,16.2,28.9
5/20/2010,22.2,14.9,29.2
5/21/2010,24,15.1,32.7
5/22/2010,24.9,18.4,32
5/23/2010,22.3,14.8,28.8
5/24/2010,22.6,14.8,29.7
5/25/2010,23.8,15.9,31.6
5/26/2010,26.8,17.9,35.6
5/27/2010,27,21.3,32.9
5/28/2010,24.5,17.2,32
5/29/2010,25.7,17.4,33.9
5/30/2010,26.3,16.4,34.8
5/31/2010,28.2,18.6,36.7
6/1/2010,31.7,22.3,41
6/2/2010,28.5,20.4,35.7
6/3/2010,27.3,19.6,34
6/4/2010,26.1,19.4,33.5
6/5/2010,25.6,17.1,34.5
6/6/2010,29.6,19.9,38.4
6/7/2010,27.6,20.7,35.5
6/8/2010,24.8,18.6,31.6
6/9/2010,25.3,18,32.5
6/10/2010,27.9,18.4,36
6/11/2010,27.9,21.6,34
6/12/2010,26.9,19.7,33.5
6/13/2010,27.8,20.5,34.5
6/14/2010,27.6,19.6,34.7
6/15/2010,28.6,20.5,36.3
6/16/2010,29.6,20.4,38.7
6/17/2010,30.4,20.9,39.5
6/18/2010,30.9,21.3,40.4
6/19/2010,30.2,20.2,39
6/20/2010,34.3,24.6,44.8
6/21/2010,34,24.3,43.1
6/22/2010,32.1,25.3,38.2
6/23/2010,29.9,21.7,38.3
6/24/2010,27.5,21.7,34.1
6/25/2010,25.6,18.8,31.8
6/26/2010,25.7,18.4,32.5
6/27/2010,26.4,18,33.6
6/28/2010,29.7,20.6,38.1
6/29/2010,31.2,25.1,37.8
6/30/2010,26.8,19.9,33.8
7/1/2010,26.8,19.2,33.6
7/2/2010,27,19.5,34.1
7/3/2010,27.1,20.7,34.8
7/4/2010,28.3,21.4,36.3
7/5/2010,28.3,21.9,35.9
7/6/2010,27.9,20.3,35.5
7/7/2010,27.9,21.1,35.5
7/8/2010,27.7,20,35.4
7/9/2010,28.2,20.5,35.9
7/10/2010,27.5,20.9,34.5
7/11/2010,27.2,20.5,34.7
7/12/2010,27.8,21.1,36
7/13/2010,28,21.2,36.4
7/14/2010,28.5,21.2,36.6
7/15/2010,28.5,20,36.4
7/16/2010,29.3,21,37
7/17/2010,29.5,21.6,37.1
7/18/2010,30.4,23.4,36.9
7/19/2010,29.1,21.8,36.4
7/20/2010,28.7,21.1,35.8
7/21/2010,28.6,21.2,36
7/22/2010,28.2,21.9,35.4
7/23/2010,28.6,21.8,35.9
7/24/2010,29.4,23.3,36.2
7/25/2010,30.4,23.4,37.6
7/26/2010,33,24,41
7/27/2010,31.3,23.8,38.9
7/28/2010,28.6,23.3,34.9
7/29/2010,28.5,22,36
7/30/2010,28.7,20.9,36.4
7/31/2010,29.9,22.8,37.6
8/1/2010,30.1,23,38.2
8/2/2010,29.6,22.9,37.7
8/3/2010,29.5,23.3,37.8
8/4/2010,30.4,22.2,38.4
8/5/2010,33.5,25.7,41.7
8/6/2010,31.6,24.2,40
8/7/2010,30.7,23.7,38.6
8/8/2010,28.8,22.2,36.1
8/9/2010,28.7,21.6,35.8
8/10/2010,29.1,21.3,36.6
8/11/2010,29.8,23.1,37.2
8/12/2010,29.6,22.9,36.5
8/13/2010,29.5,21.7,37
8/14/2010,29.8,23.5,37
8/15/2010,31.1,24,40.3
8/16/2010,30.5,23.9,38.7
8/17/2010,31.3,24.2,39.6
8/18/2010,31.1,24.3,39.5
8/19/2010,30.7,22.7,39.2
8/20/2010,30.7,23.2,39.3
8/21/2010,30.4,24.3,38.4
8/22/2010,30.3,25,37.8
8/23/2010,30.2,24.7,37.4
8/24/2010,30.4,25.2,37.6
8/25/2010,29,23.2,35.5
8/26/2010,29,21.5,36.9
8/27/2010,30.2,23,38.7
8/28/2010,30,23.1,37.9
8/29/2010,29.4,22.2,36.9
8/30/2010,29.2,22.4,36.5
8/31/2010,29,21.1,36.6
9/1/2010,28.9,22.3,35.4
9/2/2010,28.9,23.2,34.6
9/3/2010,27.4,20.1,34.3
9/4/2010,26.9,19.2,34.6
9/5/2010,26.9,19.5,34.8
9/6/2010,29,21.4,37.6
9/7/2010,30,21.5,37.6
9/8/2010,28.7,22.7,35.3
9/9/2010,27.4,20,34.5
9/10/2010,27.4,21.2,34.5
9/11/2010,27.7,20.2,35.2
9/12/2010,28,19.6,36
9/13/2010,27.5,21.5,33.5
9/14/2010,26.4,20,32.7
9/15/2010,26,19.6,31.8
9/16/2010,26,19.8,32.4
9/17/2010,26,19.3,32.3
9/18/2010,26.6,20.2,33.3
9/19/2010,27.9,21.9,35.2
9/20/2010,27.5,21.3,34.5
9/21/2010,27.8,21.9,34.9
9/22/2010,27.2,20.2,34.1
9/23/2010,27.6,20.7,34.7
9/24/2010,27.5,20.7,34.8
9/25/2010,28.1,21.3,35.6
9/26/2010,28.6,20.6,36.7
9/27/2010,30.5,22.3,39
9/28/2010,29.9,23,37.7
9/29/2010,29.1,21.6,37.1
9/30/2010,30.4,23.1,39.2
10/1/2010,30.8,25.2,38.4
10/2/2010,30.1,23.5,38.6
10/3/2010,28.7,23.5,35.6
10/4/2010,26.7,20.6,33.5
10/5/2010,25.3,19.2,31.8
10/6/2010,24.5,18.4,31.2
10/7/2010,24.6,18.3,30.8
10/8/2010,25.3,18.7,31.5
10/9/2010,24.9,20.8,30.5
10/10/2010,24.3,19.2,30.9
10/11/2010,24.8,18.4,31
10/12/2010,25.6,18.6,32.1
10/13/2010,27,18.9,35.7
10/14/2010,29.7,21.7,38.2
10/15/2010,29.2,20.8,38.3
10/16/2010,28.1,21.3,35.7
10/17/2010,27.5,22.1,33.6
10/18/2010,27.1,20.6,34.7
10/19/2010,30.5,21.8,39.7
10/20/2010,28.9,24.9,35.1
10/21/2010,25.9,21.2,31.9
10/22/2010,25.5,22.5,30.9
10/23/2010,23.6,18.3,29.4
10/24/2010,22.9,17.6,28.7
10/25/2010,22.2,16.4,28.3
10/26/2010,22.3,15.6,29.4
10/27/2010,24.6,17.8,33.2
10/28/2010,25.3,18.4,34
10/29/2010,21.9,17.2,26.7
10/30/2010,20.9,15.7,25.3
10/31/2010,20.3,15.2,24.3
11/1/2010,20.7,14,26.2
11/2/2010,22,16.9,27.6
11/3/2010,22.3,16.5,29.4
11/4/2010,23.5,17.1,31.6
11/5/2010,23.5,17.2,31.4
11/6/2010,22.6,17.8,29.1
11/7/2010,20.2,14.6,25.9
11/8/2010,20.4,14.8,26.6
11/9/2010,20.7,14.7,27.4
11/10/2010,21.5,14.5,28.7
11/11/2010,21.4,15.8,28.7
11/12/2010,21.2,14.4,29.6
11/13/2010,24.6,18.1,33.4
11/14/2010,22,15.4,28.4
11/15/2010,21.4,15.6,27.6
11/16/2010,21,15.7,27
11/17/2010,20.1,14,26.2
11/18/2010,20.7,15.7,26.8
11/19/2010,21.8,17.6,28.1
11/20/2010,21.8,18.6,27.4
11/21/2010,19.5,14.1,25.5
11/22/2010,19.5,13.4,25.6
11/23/2010,18.3,11.8,24.6
11/24/2010,18.6,12.6,25
11/25/2010,19.8,14.3,26.4
11/26/2010,19.8,14,27.2
11/27/2010,19.5,12.9,27.3
11/28/2010,20.5,15.4,27.5
11/29/2010,22.2,15.5,30.2
11/30/2010,21,14.8,28.8
12/1/2010,19.8,14.6,26.8
12/2/2010,18.8,13.3,26.1
12/3/2010,18.6,11,26.6
12/4/2010,18.6,12.5,26.4
12/5/2010,16.8,11.9,23.1
12/6/2010,17.3,12.9,21.5
12/7/2010,17.1,12.6,21
12/8/2010,17.3,12.6,22.4
12/9/2010,18,12.2,23.7
12/10/2010,17.7,12.1,23.1
12/11/2010,17.1,14.1,19.8
12/12/2010,11.5,8.5,13.7
12/13/2010,12.9,8.6,17.7
12/14/2010,13.7,8.7,19.5
12/15/2010,14.9,10.2,21.3
12/16/2010,16.7,11.9,23
12/17/2010,16.8,12.2,22.4
12/18/2010,12.6,6.8,17.7
12/19/2010,13.2,7.5,19.7
12/20/2010,15.4,9.7,21.8
12/21/2010,16.5,11.2,23.3
12/22/2010,17.1,12,23.8
12/23/2010,17,12.9,23
12/24/2010,15.9,9.5,23.2
12/25/2010,16.2,10,23.8
12/26/2010,16.8,10.2,25
12/27/2010,16.7,9.9,25.1
12/28/2010,16.8,8.3,26.2
12/29/2010,18.8,14.4,23.6
12/30/2010,18.1,14.8,23
12/31/2010,15.4,12,18.9
1/1/2011,15.1,11.9,18.2
1/2/2011,15.2,11.5,18.8
1/3/2011,14.3,9.3,19.9
1/4/2011,13.6,6.3,19.9
1/5/2011,13.6,9,19.1
1/6/2011,13.8,7.5,19.5
1/7/2011,13.5,7,19.5
1/8/2011,13.1,8.9,17.7
1/9/2011,14.1,9.9,19.3
1/10/2011,13.7,6.9,19.8
1/11/2011,14.9,10.3,19.7
1/12/2011,14.4,9.3,20.5
1/13/2011,13.7,6.7,19.6
1/14/2011,13.4,8.1,18.8
1/15/2011,13.7,9.9,18.5
1/16/2011,13.7,9.9,18.7
1/17/2011,11.9,9.2,13.4
1/18/2011,12.2,6.7,19.1
1/19/2011,12.3,7.4,18.6
1/20/2011,12.7,7.8,18.4
1/21/2011,13.8,7.7,20
1/22/2011,13.4,8.2,19.5
1/23/2011,13.9,7.8,19.5
1/24/2011,13.3,7.4,19.3
1/25/2011,13.2,9,18.7
1/26/2011,13.6,7.4,20.2
1/27/2011,15.7,11.5,21.2
1/28/2011,16.1,9.7,23.8
1/29/2011,18.3,14.3,23.5
1/30/2011,15,11.5,19.1
1/31/2011,13.8,8.5,19.2
2/1/2011,14.9,9.6,21.6
2/2/2011,13.3,7.4,18.4
2/3/2011,17.3,10.7,25.4
2/4/2011,18.5,15,21.6
2/5/2011,14.3,11.9,16.8
2/6/2011,15.8,11.6,21.4
2/7/2011,15.1,11.3,19.5
2/8/2011,14.7,9.4,19.8
2/9/2011,14.8,9.3,19.7
2/10/2011,14.4,10.8,18.4
2/11/2011,14.8,10.7,19.9
2/12/2011,13.8,8.6,19.2
2/13/2011,13.8,8.2,19
2/14/2011,14.5,6.8,20.3
2/15/2011,17.2,12.2,23.8
2/16/2011,16.4,13.1,19.3
2/17/2011,15.1,8.3,21
2/18/2011,16.3,7.8,24.8
2/19/2011,18.3,14.9,23.3
2/20/2011,16.5,13.2,20.1
2/21/2011,16.2,10.9,21.4
2/22/2011,16.7,10.2,23.3
2/23/2011,18.4,11.8,26.4
2/24/2011,17.4,9.3,25.8
2/25/2011,14.9,10.8,18.8
2/26/2011,14.6,9.2,20.1
2/27/2011,15.3,9.8,21.3
